time_s,odrive_pos_rad,output_pos_rad,diff_rad
4.898397,61.734524,2.550243,59.184280
4.899251,61.734314,2.549860,59.184454
4.902603,61.734266,2.550243,59.184023
4.906276,61.734613,2.550243,59.184370
4.909219,61.734631,2.550243,59.184388
4.912072,61.735344,2.550627,59.184718
4.914913,61.736243,2.549860,59.186384
4.918041,61.737460,2.549860,59.187600
4.921006,61.739701,2.549860,59.189841
4.924318,61.743841,2.549476,59.194365
4.927568,61.750073,2.549093,59.200980
4.930454,61.754507,2.548326,59.206182
4.933965,61.761140,2.547559,59.213582
4.938211,61.781969,2.546792,59.235177
4.939926,61.789609,2.545641,59.243968
4.943248,61.811253,2.544107,59.267145
4.946313,61.831512,2.542573,59.288939
4.949528,61.851825,2.541806,59.310019
4.952552,61.870137,2.540272,59.329865
4.955518,61.890738,2.538738,59.352000
4.958668,61.915911,2.536437,59.379474
4.961491,61.939346,2.534520,59.404826
4.965159,61.971146,2.533369,59.437777
4.968257,61.998752,2.531068,59.467683
4.971070,62.027526,2.528384,59.499142
4.974487,62.060027,2.526466,59.533561
4.977882,62.093553,2.523398,59.570155
4.980859,62.123561,2.521097,59.602464
4.984118,62.156782,2.518796,59.637985
4.987220,62.202849,2.516879,59.685970
4.989969,62.225182,2.513428,59.711754
4.993232,62.264790,2.511894,59.752896
4.996061,62.299112,2.507675,59.791437
4.999314,62.339295,2.504607,59.834688
5.002393,62.379736,2.501923,59.877814
5.005378,62.419548,2.500005,59.919543
5.008748,62.462541,2.495787,59.966754
5.011463,62.502131,2.492719,60.009412
5.014971,62.549361,2.488117,60.061244
5.018411,62.595356,2.485816,60.109541
5.021309,62.641615,2.482364,60.159251
5.024513,62.688186,2.479296,60.208890
5.027576,62.740707,2.475078,60.265629
5.030367,62.774245,2.472777,60.301468
5.033874,62.826436,2.469326,60.357111
5.038264,62.893620,2.466641,60.426979
5.039594,62.920291,2.461656,60.458635
5.043154,62.968905,2.458204,60.510700
5.048370,63.015379,2.455136,60.560243
5.049580,63.070711,2.450534,60.620176
5.052721,63.122051,2.447850,60.674201
5.055890,63.174284,2.444398,60.729886
5.059162,63.223923,2.440947,60.782976
5.061869,63.270236,2.437879,60.832357
5.064788,63.317783,2.433277,60.884506
5.067886,63.371347,2.429442,60.941905
5.071060,63.420350,2.426374,60.993976
5.074262,63.472787,2.423306,61.049481
5.077375,63.537520,2.419088,61.118432
5.080197,63.573916,2.415636,61.158280
5.083576,63.628594,2.411418,61.217177
5.088432,63.677358,2.407966,61.269392
5.089792,63.731365,2.402597,61.328768
5.092789,63.782250,2.399146,61.383104
5.096104,63.836581,2.395694,61.440886
5.099164,63.886836,2.393010,61.493826
5.101981,63.935534,2.389559,61.545976
5.104761,63.984256,2.386491,61.597766
5.108163,64.037874,2.381505,61.656368
5.110723,64.084456,2.378054,61.706403
5.114128,64.139254,2.373835,61.765419
5.118222,64.209176,2.370767,61.838409
5.119909,64.237854,2.366549,61.871305
5.123492,64.298009,2.363481,61.934528
5.126709,64.350218,2.360796,61.989422
5.129774,64.403554,2.355427,62.048127
5.132818,64.454445,2.351976,62.102469
5.135760,64.503730,2.348525,62.155206
5.139296,64.555916,2.345457,62.210459
5.141649,64.599784,2.342005,62.257779
5.145147,64.655900,2.337403,62.318497
5.148133,64.703100,2.334719,62.368381
5.151181,64.755729,2.331651,62.424078
5.154229,64.805098,2.327816,62.477282
5.157343,64.868554,2.324364,62.544190
5.160105,64.901708,2.319762,62.581946
5.163437,64.952677,2.316311,62.636366
5.166391,65.001885,2.313243,62.688642
5.169575,65.050367,2.310559,62.739808
5.172536,65.099113,2.307107,62.792006
5.175561,65.146756,2.303656,62.843100
5.179149,65.201554,2.300204,62.901350
5.181693,65.242108,2.297520,62.944589
5.184662,65.288056,2.294452,62.993604
5.188005,65.339894,2.289850,63.050044
5.190689,65.380520,2.286782,63.093738
5.194198,65.431962,2.283714,63.148249
5.198107,65.493921,2.281413,63.212508
5.199703,65.522282,2.276811,63.245471
5.203423,65.572244,2.273360,63.298884
5.206455,65.615992,2.271059,63.344934
5.209804,65.665307,2.267991,63.397317
5.212719,65.707564,2.262622,63.444942
5.216259,65.761487,2.260704,63.500783
5.219346,65.805882,2.257253,63.548630
5.222347,65.848193,2.253418,63.594775
5.225342,65.889227,2.250733,63.638493
5.228527,65.936109,2.246898,63.689211
5.231429,65.976118,2.243063,63.733055
5.234764,66.023366,2.240762,63.782604
5.238148,66.061847,2.238078,63.823769
5.240748,66.101084,2.235777,63.865307
5.244217,66.144748,2.232709,63.912039
5.247257,66.199642,2.229258,63.970384
5.249974,66.225546,2.226573,63.998973
5.253509,66.272003,2.223505,64.048498
5.258266,66.308627,2.220437,64.088189
5.259509,66.347479,2.217753,64.129727
5.262607,66.384097,2.215068,64.169029
5.265653,66.423663,2.212000,64.211663
5.269255,66.466776,2.209699,64.257077
5.271796,66.499200,2.205864,64.293335
5.274944,66.537028,2.203563,64.333464
5.278172,66.571003,2.201646,64.369357
5.280973,66.605907,2.199345,64.406562
5.284152,66.642873,2.196660,64.446212
5.288292,66.690678,2.193209,64.497469
5.289862,66.713693,2.190525,64.523169
5.293520,66.750023,2.188607,64.561416
5.296537,66.783885,2.186690,64.597195
5.299576,66.814840,2.182855,64.631986
5.302663,66.847503,2.180937,64.666566
5.305943,66.881371,2.179020,64.702351
5.305943,66.881371,2.177102,64.704268
5.312355,66.942844,2.174418,64.768426
5.314796,66.976567,2.172117,64.804450
5.318073,67.006762,2.170583,64.836179
5.320676,67.035859,2.167898,64.867961
5.323996,67.068726,2.164830,64.903896
5.328095,67.104625,2.162913,64.941712
5.330418,67.125339,2.161379,64.963961
5.333809,67.156846,2.158694,64.998152
5.338442,67.191504,2.157544,65.033960
5.339999,67.208834,2.155243,65.053591
5.343358,67.237763,2.153326,65.084438
5.348356,67.275196,2.151408,65.123788
5.350387,67.295414,2.149107,65.146307
5.353817,67.325842,2.147190,65.178652
5.358155,67.356989,2.145272,65.211716
5.360322,67.372412,2.143738,65.228674
5.363447,67.395985,2.142588,65.253398
5.368178,67.425742,2.141437,65.284305
5.370022,67.439806,2.139136,65.300669
5.373057,67.463990,2.137602,65.326387
5.378439,67.486760,2.135685,65.351075
5.379437,67.510165,2.133767,65.376398
5.382654,67.533648,2.132233,65.401415
5.385627,67.554399,2.131466,65.422932
5.389163,67.571680,2.129932,65.441748
5.391534,67.585743,2.128398,65.457345
5.394671,67.598465,2.128015,65.470450
5.398019,67.609161,2.126864,65.482296
5.400760,67.621420,2.126481,65.494940
5.403821,67.632937,2.125330,65.507607
5.409229,67.647870,2.124947,65.522923
5.409835,67.662802,2.123029,65.539773
5.413161,67.681258,2.122262,65.558995
5.418598,67.701038,2.121495,65.579542
5.419396,67.719284,2.119578,65.599706
5.422686,67.738500,2.118427,65.620073
5.425877,67.752672,2.117660,65.635011
5.429354,67.767616,2.116510,65.651106
5.431874,67.774525,2.116126,65.658398
5.434969,67.779379,2.115743,65.663636
5.438240,67.786263,2.115360,65.670904
5.440937,67.792789,2.114593,65.678196
5.444113,67.798739,2.114593,65.684147
5.448097,67.807278,2.114209,65.693069
5.450529,67.815439,2.113059,65.702381
5.453823,67.823199,2.112675,65.710524
5.458592,67.832325,2.112292,65.720033
5.459989,67.839342,2.111141,65.728201
5.463260,67.844687,2.110758,65.733929
5.468197,67.845412,2.110758,65.734654
5.470277,67.845166,2.111525,65.733641
5.473139,67.844285,2.111141,65.733144
5.478386,67.844183,2.111141,65.733042
5.479329,67.844908,2.110758,65.734151
5.482450,67.845597,2.110758,65.734840
5.485628,67.845927,2.111141,65.734786
5.489193,67.846682,2.111141,65.735541
5.491528,67.846484,2.110758,65.735727
5.494488,67.846748,2.110758,65.735990
5.497599,67.845981,2.111141,65.734840
5.500510,67.844992,2.110374,65.734618
5.503713,67.844537,2.110758,65.733779
5.509037,67.843548,2.110758,65.732791
5.510066,67.843260,2.111141,65.732119
5.513874,67.841103,2.110758,65.730346
5.518208,67.837784,2.111141,65.726643
5.519610,67.836495,2.111525,65.724971
5.523169,67.832259,2.111141,65.721118
5.526251,67.829155,2.111141,65.718014
5.529652,67.826644,2.111525,65.715120
5.532350,67.823966,2.111525,65.712441
5.535334,67.821743,2.111525,65.710218
5.538682,67.818339,2.110758,65.707582
5.541620,67.811592,2.111525,65.700068
5.545101,67.798529,2.112292,65.686238
5.548380,67.789451,2.113442,65.676009
5.551234,67.774501,2.114209,65.660292
5.554388,67.761690,2.115360,65.646330
5.557505,67.744750,2.116126,65.628624
5.560276,67.738932,2.117277,65.621655
5.563729,67.725252,2.117660,65.607591
5.568483,67.717732,2.118427,65.599304
5.569848,67.707551,2.118427,65.589124
5.572977,67.697976,2.119961,65.578014
5.576002,67.689137,2.120728,65.568409
5.579285,67.673636,2.121112,65.552524
5.582156,67.661310,2.122646,65.538664
5.585089,67.642884,2.123796,65.519088
5.588362,67.621528,2.125714,65.495814
5.590931,67.598884,2.127631,65.471253
5.594418,67.570332,2.129165,65.441166
5.597530,67.538352,2.131466,65.406886
5.600643,67.521568,2.133000,65.388568
5.604850,67.495952,2.134534,65.361417
5.608558,67.479018,2.135301,65.343717
5.611111,67.463229,2.136452,65.326777
5.614334,67.448344,2.137986,65.310359
5.617252,67.424987,2.138753,65.286234
5.620204,67.409803,2.141054,65.268749
5.623836,67.380657,2.143355,65.237303
5.628256,67.338695,2.145272,65.193422
5.629841,67.317087,2.146423,65.170664
5.633614,67.283723,2.149107,65.134616
5.636398,67.256225,2.151792,65.104434
5.639524,67.228134,2.153326,65.074809
5.642203,67.206527,2.154860,65.051667
5.645495,67.181563,2.156777,65.024786
5.648475,67.155618,2.158311,64.997307
5.651247,67.130415,2.160612,64.969803
5.654573,67.099699,2.162529,64.937170
5.658337,67.068109,2.165214,64.902895
5.661648,67.034565,2.167515,64.867050
5.664771,67.000751,2.169816,64.830936
5.668130,66.967543,2.170966,64.796577
5.670779,66.937744,2.174418,64.763327
5.673989,66.900899,2.176335,64.724564
5.678186,66.856851,2.178636,64.678215
5.679396,66.837670,2.180937,64.656733
5.683092,66.802448,2.184005,64.618443
5.688286,66.744457,2.187073,64.557384
5.689801,66.725354,2.190141,64.535213
5.693304,66.685524,2.192442,64.493082
5.698529,66.648715,2.195127,64.453588
5.699548,66.606860,2.198578,64.408282
5.703028,66.571968,2.200112,64.371856
5.706012,66.536668,2.203563,64.333105
5.711341,66.509230,2.206631,64.302599
5.712677,66.453797,2.210083,64.243715
5.718271,66.380742,2.212767,64.167974
5.719552,66.357612,2.215452,64.142160
5.722828,66.316674,2.218136,64.098538
5.725676,66.280619,2.220437,64.060182
5.729255,66.239412,2.223122,64.016290
5.731079,66.207498,2.226573,63.980925
5.733895,66.166104,2.228491,63.937614
5.738164,66.114129,2.231175,63.882953
5.739496,66.091400,2.235394,63.856007
5.742856,66.048874,2.238078,63.810796
5.745713,66.009404,2.241146,63.768258
5.749142,65.965398,2.243830,63.721568
5.751176,65.929320,2.246898,63.682421
5.753920,65.889760,2.249583,63.640177
5.758248,65.835939,2.252651,63.583288
5.759532,65.808729,2.255335,63.553393
5.763215,65.758383,2.259937,63.498446
5.768457,65.710284,2.263005,63.447279
5.769470,65.661520,2.265690,63.395831
5.772532,65.617221,2.269141,63.348080
5.775554,65.571189,2.272976,63.298213
5.779301,65.521748,2.276427,63.245321
5.781593,65.476718,2.279112,63.197606
5.784994,65.426474,2.284097,63.142376
5.789359,65.365606,2.286782,63.078824
5.791291,65.324069,2.290233,63.033835
5.794424,65.276515,2.293301,62.983214
5.797554,65.223826,2.295602,62.928224
5.800325,65.182139,2.301355,62.880785
5.803555,65.130122,2.304423,62.825699
5.808809,65.079962,2.307491,62.772471
5.809515,65.028873,2.311326,62.717548
5.812913,64.977976,2.316311,62.661665
5.815953,64.923765,2.319762,62.604003
5.819230,64.875367,2.323214,62.552153
5.821511,64.828689,2.326665,62.502023
5.824311,64.783478,2.330500,62.452978
5.828090,64.725828,2.333568,62.392260
5.830616,64.683326,2.338937,62.344389
5.833729,64.627210,2.342772,62.284438
5.838096,64.553147,2.346224,62.206924
5.839632,64.521587,2.349675,62.171912
5.842910,64.465722,2.353127,62.112596
5.845825,64.416407,2.358495,62.057912
5.849320,64.359818,2.361947,61.997871
5.851888,64.309178,2.365398,61.943780
5.855067,64.252595,2.368850,61.883745
5.858401,64.195790,2.373835,61.821954
5.861083,64.146037,2.377287,61.768750
5.864405,64.087992,2.381122,61.706870
5.867964,64.026830,2.385340,61.641490
5.870980,63.968263,2.389175,61.579088
5.874074,63.911500,2.393010,61.518490
5.878249,63.842159,2.396078,61.446081
5.880360,63.797278,2.401447,61.395831
5.883596,63.739215,2.405665,61.333549
5.888205,63.659801,2.409500,61.250301
5.890216,63.620457,2.415253,61.205204
5.893603,63.552758,2.418321,61.134437
5.898463,63.473782,2.423306,61.050476
5.900341,63.432149,2.427908,61.004241
5.903613,63.370328,2.430976,60.939352
5.909538,63.311905,2.437112,60.874793
5.910321,63.252320,2.440563,60.811756
5.913933,63.180318,2.445932,60.734386
5.918193,63.100815,2.450151,60.650664
5.919792,63.064449,2.453986,60.610463
5.923472,62.998925,2.459738,60.539187
5.926414,62.943121,2.463573,60.479547
5.929549,62.885177,2.467792,60.417385
5.932461,62.829133,2.471627,60.357506
5.935441,62.771644,2.475078,60.296566
5.938567,62.709218,2.478529,60.230689
5.941438,62.657950,2.484282,60.173668
5.944569,62.597256,2.488117,60.109139
5.947716,62.527466,2.492335,60.035130
5.950803,62.476778,2.497704,59.979074
5.954234,62.412885,2.501539,59.911345
5.957274,62.336066,2.505374,59.830692
5.960012,62.298573,2.508826,59.789747
5.963316,62.236704,2.512277,59.724427
5.966376,62.177730,2.519180,59.658550
5.969602,62.115250,2.523398,59.591852
5.972486,62.060662,2.526850,59.533812
5.975531,62.000160,2.530685,59.469475
5.978690,61.936500,2.536054,59.400446
5.981771,61.878472,2.540272,59.338200
5.985234,61.814117,2.543724,59.270393
5.988612,61.743398,2.549093,59.194305
5.991462,61.691374,2.553311,59.138063
5.995043,61.623891,2.557913,59.065978
5.998256,61.567236,2.560981,59.006255
6.000795,61.511629,2.566733,58.944896
6.003964,61.450671,2.570185,58.880486
6.007033,61.390127,2.574403,58.815724
6.010214,61.333975,2.580923,58.753052
6.013682,61.264107,2.583991,58.680116
6.018341,61.176430,2.588209,58.588221
6.019552,61.142922,2.594345,58.548577
6.023112,61.083492,2.597413,58.486080
6.028314,61.021822,2.601248,58.420574
6.029601,60.958719,2.607384,58.351335
6.033151,60.888989,2.610835,58.278153
6.036226,60.831620,2.614670,58.216950
6.039283,60.773293,2.618505,58.154788
6.042079,60.720173,2.622340,58.097833
6.044955,60.665477,2.627709,58.037768
6.048250,60.608612,2.631544,57.977068
6.051293,60.544778,2.634612,57.910166
6.054282,60.490633,2.639214,57.851419
6.057410,60.414443,2.644966,57.769477
6.060279,60.373871,2.649185,57.724686
6.064092,60.303697,2.652636,57.651061
6.068179,60.226734,2.658005,57.568729
6.069760,60.192238,2.661840,57.530397
6.073596,60.125809,2.665675,57.460134
6.076658,60.068956,2.669127,57.399829
6.079785,60.011791,2.675262,57.336529
6.082726,59.958108,2.678714,57.279394
6.085780,59.901980,2.682549,57.219431
6.089217,59.839758,2.685233,57.154524
6.091743,59.792480,2.691753,57.100727
6.095040,59.730989,2.695588,57.035401
6.098441,59.674004,2.699423,56.974581
6.101037,59.620488,2.702491,56.917998
6.104098,59.565535,2.706326,56.859209
6.107025,59.512211,2.710161,56.802050
6.110087,59.458126,2.715529,56.742596
6.113192,59.404047,2.718981,56.685066
6.115998,59.353725,2.722432,56.631293
6.119329,59.294445,2.726267,56.568178
6.122122,59.246922,2.729719,56.517203
6.125111,59.193928,2.735088,56.458840
6.128344,59.140904,2.738539,56.402364
6.131037,59.088724,2.742374,56.346350
6.134237,59.033621,2.745826,56.287795
6.137316,58.964322,2.749277,56.215045
6.140004,58.932726,2.753879,56.178847
6.143500,58.875255,2.758097,56.117158
6.146409,58.826905,2.761165,56.065739
6.149812,58.766786,2.764233,56.002553
6.152628,58.721492,2.769602,55.951889
6.155671,58.669654,2.772670,55.896984
6.159217,58.613322,2.776122,55.837200
6.161961,58.564558,2.779573,55.784985
6.164747,58.519581,2.783408,55.736173
6.167814,58.466653,2.785709,55.680944
6.170702,58.425391,2.791078,55.634313
6.173674,58.374159,2.794530,55.579629
6.178363,58.324934,2.798364,55.526569
6.179583,58.278027,2.801432,55.476595
6.182660,58.230102,2.804500,55.425602
6.185922,58.181063,2.807185,55.373878
6.189190,58.129908,2.812170,55.317738
6.191832,58.087934,2.815622,55.272312
6.194816,58.038067,2.818690,55.219378
6.197974,57.989675,2.822141,55.167534
6.200788,57.951086,2.826743,55.124343
6.204245,57.897948,2.829428,55.068520
6.209266,57.852204,2.832496,55.019708
6.209956,57.805771,2.835180,54.970591
6.213574,57.757810,2.840165,54.917645
6.218451,57.713978,2.842850,54.871128
6.219786,57.666664,2.846301,54.820363
6.222761,57.625354,2.848602,54.776752
6.225817,57.580605,2.851670,54.728935
6.229302,57.534250,2.855122,54.679129
6.231650,57.497099,2.858190,54.638910
6.234984,57.451985,2.861258,54.590727
6.237962,57.409758,2.863559,54.546200
6.240698,57.375052,2.867394,54.507658
6.244073,57.329937,2.870462,54.459476
6.247546,57.275157,2.873146,54.402011
6.250499,57.242093,2.876981,54.365112
6.253906,57.198662,2.879282,54.319380
6.258288,57.143463,2.881583,54.261880
6.259595,57.123329,2.884651,54.238678
6.263283,57.080336,2.887335,54.193001
6.268164,57.042592,2.890020,54.152572
6.269677,57.000725,2.892704,54.108020
6.272523,56.964401,2.894622,54.069779
6.275622,56.928226,2.898840,54.029386
6.279195,56.887486,2.900758,53.986728
6.282165,56.855290,2.903442,53.951848
6.288526,56.816162,2.908428,53.907734
6.289522,56.763958,2.910729,53.853230
6.293152,56.725225,2.914947,53.810278
6.298279,56.675143,2.916864,53.758279
6.301902,56.636674,2.919932,53.716741
6.305024,56.605910,2.921466,53.684444
6.308550,56.570281,2.924151,53.646130
6.311036,56.536839,2.926452,53.610387
6.314459,56.500803,2.929136,53.571666
6.317680,56.460608,2.932204,53.528403
6.321276,56.432175,2.934505,53.497670
6.324132,56.405091,2.936039,53.469052
6.328411,56.380008,2.937573,53.442435
6.329753,56.354769,2.939874,53.414895
6.332713,56.327607,2.941408,53.386199
6.335518,56.299372,2.943326,53.356046
6.338776,56.270885,2.944860,53.326026
6.341795,56.246713,2.947161,53.299553
6.345763,56.215878,2.949845,53.266033
6.349550,56.184905,2.951379,53.233526
6.352865,56.159336,2.953297,53.206040
6.355634,56.135739,2.954830,53.180909
6.358596,56.111759,2.957131,53.154627
6.361266,56.089870,2.959049,53.130821
6.364619,56.063816,2.960583,53.103233
6.367780,56.036084,2.961733,53.074351
6.370401,56.019067,2.964034,53.055033
6.373867,55.996968,2.964801,53.032167
6.378307,55.969446,2.967102,53.002344
6.379667,55.959200,2.967486,52.991714
6.383283,55.937988,2.969403,52.968584
6.386172,55.920670,2.970170,52.950500
6.389571,55.901873,2.971704,52.930169
6.392102,55.886887,2.972471,52.914416
6.395087,55.870385,2.973622,52.896763
6.398310,55.855105,2.975156,52.879949
6.401041,55.842228,2.976306,52.865921
6.404573,55.824359,2.977073,52.847286
6.408709,55.806473,2.977840,52.828633
6.410619,55.794057,2.980141,52.813916
6.414055,55.776171,2.980908,52.795262
6.418380,55.755168,2.981292,52.773877
6.419917,55.747001,2.982826,52.764175
6.423419,55.731493,2.983976,52.747517
6.426376,55.718287,2.985127,52.733160
6.429524,55.705098,2.985894,52.719205
6.432374,55.695810,2.985894,52.709917
6.435277,55.687661,2.987428,52.700234
6.438478,55.678289,2.987428,52.690862
6.441097,55.671213,2.988195,52.683018
6.444524,55.665388,2.988578,52.676810
6.447726,55.659247,2.988962,52.670285
6.450746,55.654243,2.989729,52.664515
6.454418,55.646603,2.989729,52.656875
6.457767,55.639934,2.989729,52.650205
6.460580,55.636003,2.990879,52.645124
6.463892,55.632534,2.990879,52.641655
6.468219,55.629945,2.990879,52.639066
6.469761,55.629669,2.990496,52.639174
6.473283,55.629292,2.990879,52.638413
6.477383,55.627686,2.990879,52.636807
6.479515,55.627920,2.991263,52.636657
6.482280,55.626997,2.990879,52.636118
6.485207,55.625331,2.990879,52.634452
6.488375,55.624882,2.991263,52.633619
6.491049,55.624348,2.991646,52.632702
6.494416,55.623264,2.991263,52.632001
6.497628,55.623857,2.991263,52.632595
6.500427,55.624121,2.991263,52.632858
6.503815,55.625080,2.991263,52.633817
6.506918,55.626182,2.991263,52.634920
6.509756,55.627752,2.991646,52.636106
6.512979,55.630347,2.991263,52.639084
6.515825,55.632288,2.990496,52.641792
6.519258,55.636105,2.990112,52.645993
6.521956,55.639952,2.990496,52.649456
6.524971,55.643523,2.990496,52.653028
6.527968,55.647616,2.989345,52.658271
6.530774,55.650396,2.990112,52.660284
6.534194,55.653860,2.988962,52.664898
6.538214,55.658917,2.988578,52.670339
6.539639,55.662117,2.988578,52.673539
6.543567,55.667983,2.988195,52.679788
6.546453,55.675060,2.987044,52.688016
6.549593,55.686906,2.986661,52.700246
6.552576,55.697476,2.986277,52.711199
6.555477,55.707273,2.985510,52.721763
6.558570,55.719965,2.984360,52.735605
6.561384,55.731338,2.983593,52.747745
6.564704,55.743957,2.982826,52.761131
6.567994,55.755684,2.982059,52.773625
6.570681,55.766116,2.980908,52.785208
6.574137,55.779149,2.979758,52.799391
6.578310,55.799324,2.978607,52.820717
6.579763,55.807701,2.977840,52.829861
6.583321,55.826756,2.976690,52.850066
6.586113,55.842228,2.975923,52.866305
6.589172,55.860378,2.974772,52.885606
6.591918,55.878995,2.972855,52.906141
6.594853,55.899620,2.971321,52.928299
6.598294,55.920802,2.970170,52.950632
6.600779,55.938755,2.969020,52.969735
6.604070,55.959092,2.966719,52.992373
6.609124,55.987464,2.965568,53.021896
6.610934,56.002804,2.962884,53.039920
6.614163,56.026144,2.962500,53.063643
6.617364,56.053923,2.960966,53.092957
6.619984,56.069838,2.959816,53.110022
6.623241,56.094376,2.957898,53.136477
6.626120,56.116199,2.956364,53.159835
6.629251,56.139982,2.953297,53.186685
6.631945,56.163219,2.952146,53.211073
6.635188,56.190477,2.950229,53.240249
6.638397,56.218353,2.948311,53.270041
6.641252,56.245623,2.945243,53.300380
6.644484,56.276170,2.943326,53.332845
6.647547,56.314059,2.941792,53.372267
6.650415,56.336259,2.939874,53.396385
6.654011,56.369024,2.937573,53.431451
6.658201,56.407212,2.935272,53.471940
6.659972,56.422084,2.933738,53.488346
6.663323,56.454502,2.931437,53.523064
6.666279,56.483288,2.928369,53.554919
6.669326,56.516874,2.926452,53.590422
6.672317,56.546876,2.924151,53.622725
6.675337,56.581499,2.921850,53.659649
6.678547,56.617307,2.919165,53.698142
6.681566,56.648556,2.916864,53.731692
6.685138,56.683323,2.914947,53.768376
6.688216,56.717442,2.912646,53.804796
6.691148,56.754509,2.909195,53.845314
6.694282,56.795914,2.906510,53.889404
6.697570,56.844019,2.903826,53.940193
6.700219,56.868599,2.901141,53.967457
6.703573,56.906319,2.898457,54.007862
6.706686,56.942086,2.895772,54.046314
6.709998,56.985163,2.893471,54.091692
6.713324,57.026047,2.889253,54.136795
6.716269,57.063306,2.886568,54.176738
6.719307,57.102579,2.884267,54.218311
6.722268,57.138993,2.881583,54.257410
6.725204,57.176078,2.879665,54.296412
6.728475,57.216339,2.875063,54.341275
6.731103,57.256348,2.872763,54.383586
6.734563,57.303039,2.870462,54.432577
6.737614,57.355308,2.868161,54.487147
6.740397,57.385694,2.863175,54.522519
6.743857,57.431809,2.860491,54.571319
6.748243,57.493552,2.857806,54.635746
6.749741,57.520570,2.855122,54.665449
6.753329,57.565649,2.852437,54.713212
6.756220,57.607899,2.847452,54.760448
6.759336,57.654374,2.845151,54.809223
6.762250,57.696780,2.842466,54.854314
6.765299,57.739918,2.838631,54.901286
6.768477,57.784068,2.836330,54.947737
6.771159,57.827019,2.832112,54.994907
6.774300,57.876813,2.829044,55.047769
6.777414,57.936986,2.825976,55.111010
6.780150,57.967211,2.823675,55.143535
6.783570,58.016430,2.820224,55.196206
6.786346,58.060592,2.817156,55.243436
6.789333,58.108522,2.812554,55.295969
6.792256,58.155075,2.809102,55.345973
6.795662,58.208980,2.806034,55.402946
6.798801,58.260482,2.802966,55.457516
6.801600,58.303781,2.798364,55.505417
6.804932,58.360137,2.795296,55.564841
6.808335,58.409860,2.791078,55.618782
6.810764,58.456137,2.788010,55.668127
6.814125,58.507405,2.783408,55.723997
6.818013,58.573534,2.778039,55.795495
6.821156,58.624635,2.775355,55.849280
6.824355,58.681716,2.771136,55.910580
6.827587,58.746479,2.766918,55.979561
6.830908,58.792528,2.763850,56.028678
6.834800,58.856865,2.760015,56.096851
6.837863,58.912640,2.754263,56.158378
6.841316,58.965874,2.750811,56.215063
6.844160,59.018125,2.747360,56.270766
6.848489,59.090108,2.741991,56.348118
6.850494,59.130256,2.737005,56.393250
6.854872,59.207536,2.733170,56.474366
6.858221,59.262244,2.728185,56.534059
6.861264,59.319744,2.723966,56.595778
6.864283,59.375279,2.720515,56.654764
6.868326,59.445656,2.717830,56.727826
6.869854,59.483197,2.712078,56.771119
6.874163,59.551501,2.708243,56.843258
6.877337,59.624952,2.704408,56.920544
6.880125,59.659137,2.698272,56.960865
6.883817,59.728149,2.694821,57.033328
6.888306,59.809066,2.689835,57.119231
6.889878,59.846864,2.686384,57.160480
6.893754,59.909200,2.682549,57.226651
6.898368,59.993719,2.676413,57.317306
6.900236,60.026454,2.672195,57.354259
6.903082,60.085500,2.668743,57.416757
6.905988,60.138177,2.664525,57.473652
6.905988,60.138177,2.661073,57.477104
6.912930,60.252189,2.656088,57.596101
6.914830,60.311702,2.651869,57.659833
6.918129,60.365206,2.648034,57.717172
6.920851,60.424774,2.644199,57.780574
6.923962,60.482705,2.640364,57.842341
6.928101,60.558919,2.634995,57.923923
6.929892,60.599641,2.631161,57.968481
6.933650,60.665974,2.625408,58.040566
6.938592,60.749336,2.621190,58.128147
6.940377,60.792653,2.616971,58.175682
6.943676,60.856445,2.611986,58.244460
6.948402,60.940443,2.608151,58.332292
6.949821,60.977240,2.605083,58.372157
6.953062,61.042333,2.600481,58.441852
6.955914,61.095003,2.595112,58.499891
6.959294,61.154637,2.590127,58.564510
6.961756,61.206582,2.587059,58.619524
6.965183,61.275642,2.583607,58.692034
6.968466,61.335497,2.577855,58.757642
6.971112,61.387946,2.573636,58.814309
6.974636,61.455495,2.570185,58.885310
6.977805,61.514152,2.566350,58.947802
6.980556,61.572665,2.560214,59.012451
6.983741,61.632118,2.556379,59.075739
6.988280,61.711358,2.552928,59.158430
6.990423,61.757240,2.546792,59.210448
6.993651,61.822110,2.542573,59.279537
6.998278,61.905281,2.538738,59.366543
6.999956,61.938819,2.535287,59.403532
7.003094,62.004121,2.529534,59.474586
7.006128,62.064695,2.525699,59.538996
7.009484,62.128769,2.521481,59.607288
7.012532,62.186251,2.517262,59.668988
7.015477,62.243985,2.511127,59.732858
7.019190,62.307495,2.507292,59.800204
7.021448,62.358332,2.503457,59.854876
7.024395,62.415413,2.500005,59.915408
7.027583,62.477042,2.495787,59.981255
7.030366,62.529917,2.489651,60.040266
7.033488,62.586907,2.485432,60.101475
7.038521,62.646044,2.481597,60.164446
7.039474,62.705270,2.478146,60.227124
7.042542,62.764298,2.474695,60.289603
7.045666,62.822074,2.468942,60.353132
7.049258,62.881426,2.465107,60.416319
7.051741,62.934414,2.460889,60.473525
7.054744,62.992526,2.456670,60.535855
7.058049,63.049415,2.453219,60.596196
7.060551,63.104530,2.447850,60.656680
7.063963,63.165835,2.444398,60.721437
7.068121,63.239658,2.440563,60.799095
7.070477,63.282190,2.435195,60.846996
